id,v,w,x,y,z,ts_in,ts_out
6355,0.124,0.569,0.034,0.893,0.827,754,902
6356,0.286,0.886,0.984,0.35,0.308,156,1225
6357,0.776,0.407,0.493,0.244,0.117,726,1904
6358,0.305,0.633,0.524,0.626,0.452,346,1274
6359,0.333,0.774,0.066,0.802,0.633,194,770
6360,0.337,0.094,0.488,0.707,0.593,879,1737
6361,0.381,0.629,0.53,0.111,0.463,48,1498
6362,0.883,0.234,0.16,0.176,0.395,601,838
6363,0.713,0.418,0.048,0.904,0.711,21,984
6364,0.891,0.439,0.465,0.633,0.997,273,855
6365,0.529,0.699,0.348,0.278,0.745,483,1628
6366,0.902,0.598,0.398,0.102,0.117,292,1564
6367,0.257,0.665,0.617,0.352,0.937,440,1234
6368,0.933,0.529,0.038,0.099,0.541,93,1718
6369,0.856,0.274,0.382,0.459,0.553,826,981
6370,0.883,0.186,0.944,0.611,0.698,594,1716
6371,0.239,0.128,0.724,0.405,0.881,526,569
6372,0.311,0.626,0.874,0.292,0.14,51,1976
6373,0.913,0.186,0.483,0.231,0.378,388,399
6374,0.594,0.159,0.732,0.71,0.06,707,1851
6375,0.091,0.446,0.842,0.077,0.244,352,1786
6376,0.689,0.947,0.37,0.217,0.681,167,1419
6377,0.848,0.382,0.558,0.584,0.419,960,1012
6378,0.616,0.666,0.405,0.065,0.471,865,1808
6379,0.555,0.708,0.481,0.473,0.526,392,613
6380,0.861,0.531,0.36,0.922,0.299,332,1006
6381,0.585,0.146,0.265,0.684,0.393,278,921
6382,0.33,0.32,0.094,0.798,0.972,211,603
6383,0.416,0.533,0.494,0.049,0.652,578,1897
6384,0.727,0.173,0.577,0.511,0.143,491,1795
6385,0.615,0.158,0.223,0.245,0.417,356,1533
6386,0.134,0.853,0.927,0.461,0.359,114,1357
6387,0.708,0.575,0.684,0.536,0.778,110,834
6388,0.674,0.736,0.965,0.064,0.016,943,1414
6389,0.706,0.458,0.732,0.97,0.194,265,1926
6390,0.055,0.886,0.036,0.53,0.017,471,615
6391,0.871,0.937,0.926,0.871,0.566,107,266
6392,0.919,0.659,0.68,0.954,0.686,285,892
6393,0.953,0.299,0.056,0.038,0.459,43,1177
6394,0.261,0.886,0.987,0.54,0.869,703,1793
6395,0.903,0.27,0.704,0.259,0.441,406,952
6396,0.415,0.605,0.749,0.952,0.976,218,1225
6397,0.535,0.315,0.915,0.905,0.075,404,1946
6398,0.194,0.182,0.278,0.056,0.678,942,1818
6399,0.699,0.378,0.227,0.488,0.266,862,1048
6400,0.632,0.135,0.562,0.979,0.284,672,1008
6401,0.549,0.545,0.054,0.435,0.196,441,1455
6402,0.323,0.962,0.215,0.281,0.907,486,1377
6403,0.223,0.59,0.96,0.198,0.091,147,1286
6404,0.834,0.885,0.908,0.868,0.551,651,1654
6405,0.197,0.269,0.02,0.029,0.656,853,1813
6406,0.588,0.742,0.142,0.633,0.453,723,1202
6407,0.423,0.47,0.078,0.236,0.035,700,1978
6408,0.497,0.463,0.353,0.504,0.352,845,983
6409,0.794,0.528,0.45,0.274,0.293,992,1761
6410,0.7,0.063,0.799,0.539,0.234,906,1599
6411,0.217,0.211,0.006,0.437,0.695,411,1622
6412,0.812,0.001,0.32,0.065,0.684,808,1685
6413,0.686,0.873,0.218,0.501,0.444,9,1755
6414,0.269,0.163,0.267,0.73,0.473,412,1298
6415,0.284,0.707,0.451,0.45,0.349,163,1023
6416,0.871,0.979,0.369,0.172,0.895,51,1199
6417,0.736,0.478,0.702,0.787,0.995,596,1788
6418,0.593,0.918,0.346,0.87,0.217,600,1413
6419,0.576,0.742,0.081,0.26,0.516,544,1030
6420,0.969,0.128,0.629,0.662,0.09,293,969
6421,0.435,0.76,0.873,0.215,0.117,790,1856
6422,0.058,0.436,0.219,0.403,0.114,850,1049
6423,0.23,0.275,0.033,0.317,0.09,555,1446
6424,0.887,0.705,0.252,0.179,0.913,153,1902
6425,0.909,0.457,0.193,0.199,0.974,883,1214
6426,0.664,0.854,0.043,0.042,0.182,152,925
6427,0.35,0.387,0.922,0.81,0.251,267,1236
6428,0.573,0.808,0.532,0.14,0.46,530,1192
6429,0.125,0.355,0.908,0.428,0.077,559,1455
6430,0.341,0.043,0.38,0.576,0.073,499,1327
6431,0.637,0.682,0.537,0.008,0.886,715,1918
6432,0.417,0.483,0.407,0.378,0.371,415,1453
6433,0.821,0.147,0.659,0.632,0.715,22,129
6434,0.61,0.584,0.521,0.37,0.049,343,484
6435,0.507,0.307,0.761,0.72,0.874,433,1631
6436,0.322,0.015,0.588,0.842,0.652,885,1617
6437,0.76,0.696,0.159,0.042,0.804,945,1521
6438,0.294,0.415,0.888,0.794,0.673,42,1342
6439,0.388,0.704,0.364,0.036,0.335,917,1375
6440,0.668,0.517,0.649,0.895,0.62,244,1191
6441,0.752,0.833,0.866,0.217,0.899,229,663
6442,0.28,0.963,0.283,0.307,0.637,50,1350
6443,0.206,0.536,0.587,0.462,0.002,588,1297
6444,0.197,0.201,0.246,0.312,0.048,816,1214
6445,0.115,0.504,0.447,0.913,0.324,712,800
6446,0.762,0.516,0.557,0.338,0.337,129,1721
6447,0.648,0.68,0.079,0.999,0.218,862,1296
6448,0.616,0.063,0.332,0.043,0.668,835,964
6449,0.035,0.82,0.459,0.184,0.071,144,1714
6450,0.166,0.252,0.835,0.03,0.424,386,1222
6451,0.525,0.565,0.937,0.602,0.074,280,597
6452,0.428,0.505,0.307,0.516,0.878,797,1212
6453,0.435,0.625,0.298,0.738,0.192,807,1776
6454,0.78,0.207,0.808,0.489,0.317,977,1087
6455,0.022,0.869,0.532,0.703,0.295,952,1372
6456,0.288,0.773,0.125,0.728,0.896,365,1473
6457,0.11,0.839,0.498,0.36,0.563,87,1571
6458,0.257,0.813,0.569,0.628,0.345,287,768
6459,0.771,0.615,0.567,0.686,0.672,246,1379
6460,0.821,0.728,0.577,0.142,0.791,57,961
6461,0.44,0.507,0.674,0.142,0.185,91,1171
6462,0.976,0.049,0.604,0.173,0.519,773,1530
6463,0.2,0.089,0.4,0.477,0.975,178,604
6464,0.39,0.744,0.318,0.676,0.909,854,1179
6465,0.073,0.255,0.143,0.403,0.749,682,1536
6466,0.397,0.436,0.678,0.822,0.767,828,1761
6467,0.598,0.294,0.213,0.941,0.106,593,1709
6468,0.941,0.556,0.93,0.612,0.439,279,312
6469,0.903,0.214,0.268,0.927,0.299,293,805
6470,0.199,0.659,0.12,0.606,0.973,530,662
6471,0.007,0.054,0.659,0.403,0.833,61,1524
6472,0.883,0.291,0.436,0.812,0.663,782,936
6473,0.67,0.194,0.917,0.808,0.135,840,1583
6474,0.408,0.951,0.111,0.385,0.814,129,1244
6475,0.195,0.252,0.314,0.433,0.176,697,1169
6476,0.952,0.372,0.143,0.132,0.816,709,1875
6477,0.216,0.587,0.921,0.376,0.98,660,991
6478,0.876,0.008,0.814,0.657,0.473,302,364
6479,0.513,0.632,0.258,0.134,0.063,260,1625
6480,0.662,0.107,0.8,0.371,0.722,430,1799
6481,0.798,0.511,0.966,0.63,0.947,893,1766
6482,0.576,0.316,0.608,0.467,0.697,53,1939
6483,0.565,0.236,0.557,0.567,0.205,96,275
6484,0.288,0.799,0.035,0.884,0.442,527,1812
6485,0.293,0.247,0.733,0.721,0.669,544,1822
6486,0.952,0.392,0.594,0.019,0.231,520,1149
6487,0.084,0.423,0.42,0.37,0.267,765,1259
6488,0.687,0.9,0.113,0.637,0.15,785,1321
6489,0.718,0.597,0.893,0.477,0.049,250,969
6490,0.901,0.547,0.788,0.579,0.99,999,1000
6491,0.372,0.243,0.552,0.552,0.739,695,917
6492,0.78,0.012,0.981,0.332,0.947,923,1486
6493,0.298,0.524,0.429,0.842,0.919,117,1434
6494,0.595,0.662,0.816,0.541,0.06,847,1893
6495,0.035,0.293,0.891,0.331,0.039,134,1143
6496,0.262,0.69,0.758,0.903,0.951,482,1415
6497,0.109,0.945,0.48,0.223,0.859,448,928
6498,0.489,0.723,0.343,0.414,0.787,974,1332
6499,0.407,0.85,0.905,0.575,0.402,110,390
6500,0.971,0.864,0.549,0.338,0.289,529,1682
6501,0.072,0.35,0.84,0.431,0.362,650,1719
6502,0.392,0.639,0.034,0.817,0.834,420,736
6503,0.005,0.178,0.457,0.461,0.344,817,834
6504,0.174,0.356,0.165,0.998,0.133,132,1768
6505,0.046,0.148,0.478,0.338,0.368,728,1534
6506,0.79,0.449,0.164,0.302,0.362,300,1295
6507,0.428,0.633,0.184,0.606,0.883,94,1419
6508,0.602,0.878,0.021,0.764,0.54,758,1212
6509,0.511,0.026,0.363,0.575,0.822,279,1829
6510,0.38,0.085,0.435,0.619,0.308,22,1075
6511,0.601,0.788,0.041,0.01,0.655,873,1745
6512,0.504,0.25,0.952,0.635,0.772,615,664
6513,0.353,0.137,0.29,0.231,0.686,323,1243
6514,0.58,0.198,0.104,0.162,0.383,225,507
6515,0.903,0.801,0.906,0.72,0.969,969,1562
6516,0.866,0.822,0.939,0.462,0.267,191,1251
6517,0.07,0.958,0.405,0.596,0.011,648,1725
6518,0.827,0.97,0.717,0.01,0.495,674,1588
6519,0.04,0.17,0.173,0.099,0.75,640,1216
6520,0.213,0.125,0.882,0.974,0.915,558,710
6521,0.866,0.231,0.105,0.131,0.496,752,1786
6522,0.301,0.952,0.245,0.563,0.756,6,809
6523,0.681,0.445,0.141,0.519,0.029,501,1145
6524,0.648,0.753,0.811,0.942,0.366,783,1308
6525,0.624,0.55,0.513,0.982,0.369,628,635
6526,0.316,0.602,0.526,0.586,0.674,106,1916
6527,0.862,0.189,0.199,0.095,0.49,22,48
6528,0.855,0.872,0.496,0.454,0.912,390,1368
6529,0.197,0.595,0.841,0.583,0.783,471,603
6530,0.512,0.879,0.959,0.333,0.465,265,1976
6531,0.178,0.621,0.163,0.465,0.817,338,1230
6532,0.291,0.711,0.603,0.29,0.964,415,441
6533,0.75,0.573,0.44,0.65,0.796,693,1903
6534,0.086,0.022,0.329,0.245,0.152,742,1366
6535,0.361,0.476,0.866,0.805,0.67,665,1247
6536,0.036,0.844,0.458,0.62,0.201,400,1831
6537,0.768,0.169,0.35,0.76,0.44,122,1125
6538,0.292,0.192,0.959,0.825,0.322,281,632
6539,0.638,0.634,0.74,0.71,0.68,710,1016
6540,0.703,0.322,0.049,0.669,0.988,956,1255
6541,0.584,0.907,0.63,0.448,0.493,685,1772
6542,0.826,0.192,0.015,0.034,0.568,342,1570
6543,0.478,0.194,0.459,0.911,0.268,20,1888
6544,0.784,0.535,0.125,0.198,0.366,351,1345
6545,0.093,0.978,0.145,0.975,0.237,346,1434
6546,0.338,0.156,0.444,0.111,0.457,761,1692
6547,0.311,0.705,0.176,0.819,0.572,911,1518
6548,0.714,0.851,0.068,0.439,0.766,155,1868
6549,0.011,0.378,0.868,0.179,0.903,955,1766
6550,0.808,0.268,0.46,0.89,0.99,779,781
6551,0.767,0.339,0.636,0.256,0.304,589,1026
6552,0.612,0.619,0.466,0.335,0.53,225,1091
6553,0.091,0.506,0.821,0.509,0.4,246,525
6554,0.033,0.913,0.743,0.814,0.256,777,1368
6555,0.793,0.769,0.097,0.893,0.859,713,1207
6556,0.584,0.292,0.739,0.626,0.651,546,1123
6557,0.567,0.662,0.102,0.686,0.594,689,1685
6558,0.227,0.76,0.975,0.914,0.577,354,1587
6559,0.152,0.685,0.557,0.613,0.021,86,313
6560,0.344,0.853,0.715,0.588,0.34,822,1153
6561,0.848,0.033,0.075,0.077,0.286,121,123
6562,0.036,0.978,0.395,0.776,0.737,439,847
6563,0.984,0.906,0.614,0.877,0.561,751,1546
6564,0.383,0.159,0.902,0.616,0.306,144,1865
6565,0.394,0.155,0.853,0.564,0.6,435,1757
6566,0.152,0.246,0.743,0.048,0.515,843,997
6567,0.327,0.436,0.963,0.063,0.938,260,1410
6568,0.886,0.554,0.368,0.648,0.633,331,1736
6569,0.239,0.314,0.559,0.039,0.305,827,1571
6570,0.548,0.055,0.047,0.725,0.483,633,1294
6571,0.292,0.159,0.896,0.029,0.519,712,1071
6572,0.116,0.266,0.238,0.151,0.263,804,1493
6573,0.392,0.645,0.016,0.372,0.145,222,1524
6574,0.859,0.905,0.935,0.871,0.732,66,777
6575,0.624,0.864,0.546,0.001,0.891,98,1059
6576,0.884,0.532,0.21,0.121,0.562,168,1708
6577,0.677,0.767,0.364,0.153,0.199,379,1078
6578,0.329,0.357,0.237,0.984,0.292,461,613
6579,0.352,0.739,0.33,0.606,0.878,75,736
6580,0.272,0.234,0.636,0.665,0.572,367,559
6581,0.506,0.625,0.788,0.653,0.926,365,1179
6582,0.148,0.552,0.841,0.503,0.65,420,505
6583,0.561,0.05,0.177,0.328,0.514,144,680
6584,0.676,0.713,0.947,0.117,0.728,531,1466
6585,0.466,0.812,0.939,0.483,0.573,688,1946
6586,0.262,0.23,0.046,0.194,0.077,493,1218
6587,0.801,0.088,0.625,0.982,0.905,730,1016
6588,0.355,0.248,0.004,0.133,0.671,370,1506
6589,0.566,0.132,0.006,0.976,0.646,719,1263
6590,0.14,0.31,0.552,0.867,0.942,388,676
6591,0.715,0.897,0.651,0.482,0.609,986,1376
6592,0.591,0.127,0.829,0.695,0.294,941,1045
6593,0.237,0.765,0.933,0.28,0.416,45,1532
6594,0.858,0.93,0.695,0.726,0.022,314,605
6595,0.388,0.097,0.251,0.068,0.572,399,894
6596,0.204,0.704,0.121,0.425,0.82,560,1154
6597,0.364,0.85,0.407,0.324,0.768,255,616
6598,0.252,0.189,0.952,0.957,0.52,494,1809
6599,0.665,0.635,0.726,0.692,0.199,901,1961
6600,0.585,0.265,0.849,0.464,0.27,944,1386
6601,0.835,0.815,0.398,0.895,0.267,996,1074
6602,0.182,0.44,0.881,0.524,0.005,217,1032
6603,0.359,0.496,0.79,0.887,0.877,738,1807
6604,0.354,0.684,0.496,0.227,0.515,711,1179
6605,0.072,0.977,0.154,0.82,0.648,777,1081
6606,0.174,0.423,0.583,0.899,0.481,698,864
6607,0.423,0.686,0.953,0.701,0.558,200,1372
6608,0.295,0.871,0.201,0.749,0.944,1000,1798
6609,0.204,0.946,0.962,0.988,0.693,892,1886
6610,0.166,0.334,0.414,0.168,0.028,837,1699
6611,0.757,0.049,0.125,0.677,0.508,814,1264
6612,0.428,0.492,0.161,0.568,0.873,13,892
6613,0.576,0.176,0.601,0.537,0.306,487,1811
6614,0.963,0.026,0.471,0.454,0.637,812,1932
6615,0.539,0.009,0.877,0.09,0.227,345,818
6616,0.679,0.055,0.963,0.64,0.024,398,1912
6617,0.253,0.743,0.459,0.175,0.798,53,1782
6618,0.526,0.541,0.266,0.102,0.173,436,879
6619,0.025,0.791,0.219,0.093,0.581,161,828
6620,0.349,0.665,0.471,0.065,0.738,682,1774
6621,0.488,0.454,0.312,0.233,0.941,657,1136
6622,0.172,0.396,0.36,0.084,0.526,937,1044
6623,0.053,0.18,0.089,0.979,0.337,390,615
6624,0.525,0.39,0.61,0.964,0.362,508,1905
6625,0.252,0.229,0.584,0.695,0.983,687,1752
6626,0.722,0.315,0.264,0.116,0.959,956,1229
6627,0.395,0.558,0.18,0.495,0.327,909,1021
6628,0.779,0.906,0.213,0.428,0.412,668,953
6629,0.13,0.197,0.671,0.094,0.427,761,1463
6630,0.274,0.574,0.622,0.793,0.47,737,1646
6631,0.536,0.599,0.571,0.422,0.945,413,1606
6632,0.385,0.368,0.649,0.708,0.507,11,1601
6633,0.85,0.904,0.185,0.525,0.778,611,1590
6634,0.935,0.9,0.842,0.792,0.509,634,1568
6635,0.329,0.286,0.907,0.169,0.368,274,759
6636,0.132,0.194,0.29,0.68,0.162,184,257
6637,0.613,0.703,0.486,0.335,0.797,325,1920
6638,0.195,0.368,0.695,0.81,0.313,483,1559
6639,0.243,0.788,0.632,0.635,0.537,529,1053
6640,0.045,0.533,0.394,0.989,0.032,894,1872
6641,0.204,0.824,0.487,0.472,0.49,794,1685
6642,0.154,0.694,0.307,0.138,0.331,588,1984
6643,0.658,0.874,0.631,0.115,0.681,11,310
6644,0.289,0.804,0.32,0.499,0.553,992,1763
6645,0.794,0.842,0.173,0.261,0.824,637,1118
6646,0.529,0.624,0.272,0.976,0.354,45,903
6647,0.599,0.12,0.594,0.255,0.605,886,1396
6648,0.2,0.596,0.009,0.608,0.178,792,1923
6649,0.804,0.708,0.312,0.552,0.356,492,1172
6650,0.218,0.591,0.865,0.864,0.983,684,1904
6651,0.365,0.005,0.163,0.202,0.498,11,611
6652,0.562,0.032,0.428,0.016,0.044,821,1904
6653,0.796,0.023,0.242,0.946,0.943,229,418
6654,0.664,0.192,0.56,0.735,0.027,685,1824
6655,0.955,0.504,0.232,0.602,0.75,202,510
6656,0.565,0.124,0.127,0.937,0.457,805,1746
6657,0.558,0.022,0.225,0.936,0.225,628,820
6658,0.416,0.711,0.573,0.194,0.337,491,1650
6659,0.055,0.982,0.032,0.935,0.281,899,900
6660,0.249,0.831,0.863,0.972,0.742,656,903
6661,0.952,0.204,0.946,0.545,0.567,684,768
6662,0.987,0.419,0.214,0.386,0.202,918,1409
6663,0.981,0.198,0.642,0.064,0.239,507,1907
6664,0.484,0.187,0.013,0.188,0.205,78,1457
6665,0.16,0.895,0.001,0.389,0.476,140,1528
6666,0.345,0.439,0.656,0.54,0.751,535,1299
6667,0.457,0.603,0.283,0.622,0.216,804,1650
6668,0.907,0.305,0.303,0.635,0.201,721,1033
6669,0.244,0.856,0.048,0.215,0.612,597,820
6670,0.26,0.258,0.735,0.407,0.869,770,1333
6671,0.554,0.635,0.375,0.076,0.793,722,1983
6672,0.964,0.359,0.013,0.213,0.821,206,696
6673,0.503,0.08,0.183,0.577,0.964,338,942
6674,0.855,0.386,0.215,0.835,0.18,677,1227
6675,0.053,0.096,0.942,0.917,0.703,566,1339
6676,0.645,0.585,0.38,0.787,0.42,718,1669
6677,0.761,0.429,0.439,0.192,0.777,885,1089
6678,0.961,0.505,0.304,0.155,0.055,526,1389
6679,0.647,0.085,0.487,0.307,0.929,160,1289
6680,0.736,0.252,0.897,0.637,0.083,923,1558
6681,0.815,0.788,0.57,0.148,0.086,409,1143
6682,0.006,0.564,0.953,0.323,0.828,381,1532
6683,0.009,0.063,0.191,0.482,0.541,750,1176
6684,0.488,0.011,0.095,0.774,0.934,84,113
6685,0.069,0.657,0.593,0.274,0.571,703,1073
6686,0.83,0.525,0.721,0.084,0.103,642,1895
6687,0.693,0.48,0.249,0.891,0.576,724,1697
6688,0.451,0.776,0.716,0.652,0.648,353,860
6689,0.455,0.033,0.581,0.926,0.66,289,820
6690,0.008,0.924,0.488,0.44,0.512,129,1143
6691,0.267,0.064,0.597,0.191,0.569,467,1757
6692,0.815,0.356,0.114,0.555,0.816,934,1055
6693,0.935,0.335,0.236,0.98,0.159,919,1021
6694,0.205,0.471,0.843,0.778,0.508,955,1090
6695,0.039,0.288,0.401,0.882,0.058,575,1614
6696,0.047,0.268,0.988,0.161,0.39,672,1794
6697,0.165,0.79,0.921,0.616,0.446,102,1843
6698,0.643,0.948,0.761,0.821,0.011,796,894
6699,0.645,0.919,0.664,0.85,0.917,404,718
6700,0.768,0.731,0.69,0.349,0.722,242,622
6701,0.757,0.473,0.945,0.172,0.674,365,1954
6702,0.336,0.177,0.046,0.929,0.777,590,1169
6703,0.251,0.27,0.398,0.109,0.435,861,1259
6704,0.774,0.902,0.355,0.982,0.516,231,1494
6705,0.728,0.546,0.27,0.934,0.705,218,1613
6706,0.384,0.708,0.219,0.47,0.353,839,1924
6707,0.09,0.856,0.395,0.711,0.611,761,1311
6708,0.903,0.829,0.139,0.834,0.925,240,894
6709,0.708,0.945,0.499,0.884,0.736,122,993
6710,0.364,0.686,0.837,0.556,0.09,265,1155
6711,0.503,0.574,0.599,0.666,0.591,509,637
6712,0.686,0.405,0.981,0.083,0.775,628,1315
6713,0.946,0.388,0.66,0.501,0.363,850,1831
6714,0.604,0.545,0.566,0.902,0.104,767,1360
6715,0.516,0.618,0.806,0.943,0.325,546,921
6716,0.306,0.471,0.954,0.718,0.354,200,658
6717,0.822,0.564,0.474,0.838,0.481,742,1977
6718,0.01,0.04,0.907,0.287,0.395,652,665
6719,0.174,0.783,0.927,0.296,0.421,211,1183
6720,0.908,0.504,0.614,0.736,0.525,857,1638
6721,0.546,0.621,0.354,0.888,0.037,27,1784
6722,0.161,0.373,0.113,0.514,0.974,136,1813
6723,0.285,0.961,0.468,0.854,0.059,487,511
6724,0.925,0.801,0.914,0.476,0.43,675,1382
6725,0.672,0.163,0.158,0.898,0.842,859,1644
6726,0.791,0.328,0.291,0.735,0.568,625,1449
6727,0.619,0.695,0.235,0.28,0.963,593,1935
6728,0.834,0.343,0.156,0.277,0.091,346,422
6729,0.569,0.445,0.979,0.3,0.725,868,1550
6730,0.009,0.471,0.327,0.66,0.559,494,1385
6731,0.57,0.318,0.53,0.911,0.955,852,1715
6732,0.103,0.061,0.674,0.435,0.5,839,1492
6733,0.185,0.545,0.34,0.688,0.462,389,1655
6734,0.431,0.362,0.837,0.304,0.847,418,1479
6735,0.615,0.59,0.997,0.091,0.06,632,1822
6736,0.361,0.026,0.199,0.128,0.832,677,1363
6737,0.575,0.097,0.638,0.221,0.214,103,305
6738,0.608,0.969,0.152,0.728,0.33,186,1300
6739,0.781,0.057,0.647,0.945,0.792,83,1149
6740,0.809,0.983,0.719,0.577,0.307,774,877
6741,0.976,0.719,0.136,0.717,0.288,548,775
6742,0.65,0.787,0.672,0.25,0.365,920,1960
6743,0.323,0.241,0.753,0.028,0.632,916,1578
6744,0.001,0.935,0.918,0.767,0.693,329,1159
6745,0.29,0.522,0.329,0.461,0.463,348,632
6746,0.582,0.662,0.799,0.456,0.4,384,1353
6747,0.599,0.344,0.3,0.68,0.452,28,810
6748,0.922,0.935,0.589,0.599,0.858,603,1261
6749,0.015,0.483,0.8,0.859,0.754,828,1668
6750,0.913,0.358,0.815,0.623,0.759,388,716
6751,0.381,0.676,0.783,0.123,0.053,179,827
6752,0.024,0.694,0.38,0.604,0.913,199,841
6753,0.687,0.845,0.61,0.748,0.65,548,1620
6754,0.544,0.624,0.247,0.371,0.987,807,1531
6755,0.873,0.376,0.744,0.138,0.94,516,738
6756,0.241,0.158,0.715,0.165,0.884,370,1618
6757,0.137,0.017,0.832,0.869,0.573,731,852
6758,0.906,0.572,0.011,0.854,0.023,963,1786
6759,0.847,0.374,0.221,0.609,0.137,550,1128
6760,0.567,0.695,0.635,0.835,0.61,598,1917
6761,0.46,0.298,0.419,0.837,0.783,509,1647
6762,0.163,0.848,0.954,0.034,0.454,35,1823
6763,0.692,0.722,0.193,0.227,0.757,836,1250
6764,0.987,0.014,0.763,0.907,0.87,81,1359
6765,0.585,0.65,0.434,0.904,0.565,705,1637
6766,0.25,0.507,0.509,0.545,0.882,845,1095
6767,0.317,0.462,0.824,0.209,0.825,738,1679
6768,0.365,0.361,0.557,0.347,0.937,80,896
6769,0.871,0.675,0.122,0.633,0.517,379,696
6770,0.745,0.898,0.127,0.871,0.984,849,1785
6771,0.582,0.103,0.637,0.353,0.399,348,1125
6772,0.119,0.628,0.58,0.915,0.965,525,1840
6773,0.472,0.485,0.207,0.123,0.743,77,184
6774,0.44,0.269,0.514,0.269,0.394,101,1268
6775,0.17,0.139,0.401,0.073,0.521,287,1011
6776,0.325,0.693,0.967,0.401,0.959,352,1028
6777,0.086,0.126,0.551,0.069,0.2,867,1992
6778,0.474,0.856,0.944,0.77,0.127,121,707
6779,0.017,0.572,0.105,0.63,0.258,255,530
6780,0.115,0.811,0.494,0.502,0.036,145,1227
6781,0.57,0.703,0.032,0.191,0.914,849,1321
6782,0.201,0.197,0.694,0.473,0.893,196,1261
6783,0.648,0.851,0.561,0.912,0.667,855,1027
6784,0.314,0.598,0.503,0.679,0.996,338,876
6785,0.652,0.17,0.018,0.258,0.945,450,613
6786,0.48,0.54,0.506,0.638,0.59,514,671
6787,0.794,0.72,0.677,0.716,0.58,197,784
6788,0.426,0.397,0.062,0.817,0.564,310,954
6789,0.513,0.53,0.444,0.933,0.2,775,1609
6790,0.681,0.418,0.149,0.933,0.821,494,1502
6791,0.759,0.622,0.075,0.442,0.509,52,88
6792,0.428,0.374,0.848,0.161,0.327,986,1169
6793,0.721,0.155,0.199,0.97,0.444,471,1165
6794,0.667,0.443,0.668,0.386,0.372,620,1264
6795,0.206,0.701,0.557,0.124,0.592,506,643
6796,0.681,0.085,0.509,0.889,0.683,418,1342
6797,0.636,0.908,0.933,0.544,0.67,242,642
6798,0.061,0.137,0.865,0.052,0.079,631,1029
6799,0.727,0.897,0.402,0.05,0.076,350,951
6800,0.532,0.411,0.871,0.338,0.36,710,1135
6801,0.685,0.777,0.393,0.57,0.119,443,480
6802,0.374,0.698,0.096,0.551,0.606,705,1667
6803,0.512,0.434,0.916,0.176,0.238,183,1176
6804,0.522,0.692,0.354,0.03,0.959,794,1154
6805,0.318,0.566,0.138,0.023,0.454,371,1178
6806,0.675,0.324,0.019,0.642,0.522,79,599
6807,0.776,0.666,0.704,0.891,0.486,110,1812
6808,0.599,0.442,0.733,0.559,0.805,570,1833
6809,0.982,0.594,0.041,0.255,0.824,157,312
6810,0.304,0.276,0.078,0.145,0.68,199,319
6811,0.906,0.633,0.736,0.611,0.997,450,853
6812,0.701,0.688,0.686,0.8,0.016,603,682
6813,0.333,0.089,0.255,0.66,0.699,551,902
6814,0.75,0.216,0.1,0.314,0.717,814,975
6815,0.289,0.506,0.339,0.8,0.894,757,1487
6816,0.343,0.497,0.935,0.197,0.452,233,976
6817,0.469,0.55,0.442,0.895,0.055,397,1122
6818,0.93,0.883,0.907,0.363,0.136,377,1314
6819,0.651,0.39,0.261,0.194,0.41,903,1873
6820,0.104,0.658,0.242,0.496,0.206,371,535
6821,0.778,0.407,0.29,0.277,0.031,970,1292
6822,0.451,0.092,0.094,0.137,0.349,239,1060
6823,0.627,0.031,0.43,0.078,0.565,212,557
6824,0.228,0.571,0.025,0.373,0.203,438,1590
6825,0.208,0.841,0.258,0.571,0.151,636,1830
6826,0.401,0.637,0.945,0.209,0.022,886,1911
6827,0.031,0.398,0.206,0.915,0.88,281,868
6828,0.799,0.455,0.22,0.333,0.107,184,831
6829,0.583,0.867,0.374,0.124,0.848,967,1705
6830,0.333,0.98,0.336,0.5,0.269,660,944
6831,0.529,0.272,0.417,0.091,0.273,580,1172
6832,0.571,0.129,0.24,0.098,0.911,794,1510
6833,0.534,0.31,0.147,0.712,0.893,476,1089
6834,0.545,0.744,0.532,0.879,0.626,60,993
6835,0.622,0.894,0.069,0.449,0.242,938,1554
6836,0.398,0.87,0.804,0.233,0.505,54,1672
6837,0.379,0.086,0.071,0.325,0.842,62,1001
6838,0.86,0.224,0.296,0.539,0.903,187,553
6839,0.613,0.51,0.121,0.876,0.465,688,1488
6840,0.298,0.92,0.804,0.384,0.634,812,1334
6841,0.617,0.459,0.786,0.804,0.033,179,369
6842,0.166,0.417,0.359,0.635,0.559,107,584
6843,0.789,0.85,0.031,0.94,0.132,282,1128
6844,0.863,0.962,0.106,0.702,0.092,500,946
6845,0.57,0.336,0.487,0.403,0.066,533,1467
6846,0.266,0.759,0.976,0.277,0.922,516,1810
6847,0.189,0.979,0.069,0.101,0.01,963,1696
6848,0.594,0.812,0.024,0.9,0.369,8,1098
6849,0.514,0.754,0.583,0.086,0.906,965,1277
6850,0.074,0.635,0.432,0.537,0.19,175,1566
6851,0.769,0.489,0.192,0.249,0.142,307,1644
6852,0.413,0.321,0.501,0.844,0.26,60,1945
6853,0.125,0.037,0.317,0.316,0.165,155,669
6854,0.674,0.316,0.142,0.958,0.0,557,904
6855,0.44,0.736,0.129,0.738,0.229,548,613
6856,0.148,0.88,0.979,0.896,0.979,123,1333
6857,0.693,0.87,0.411,0.002,0.288,448,1617
6858,0.367,0.534,0.779,0.483,0.671,846,1809
