id,x,y,ts_in,ts_out
9021,0.786,0.414,54,823
9022,0.716,0.088,865,913
9023,0.795,0.869,332,1507
9024,0.487,0.184,747,1495
9025,0.228,0.075,998,1085
9026,0.857,0.913,621,1698
9027,0.242,0.006,486,950
9028,0.969,0.817,993,1902
9029,0.837,0.525,910,941
9030,0.072,0.008,110,1780
9031,0.087,0.795,314,1053
9032,0.866,0.641,289,1295
9033,0.186,0.786,530,1664
9034,0.399,0.349,830,1828
9035,0.787,0.52,877,1101
9036,0.321,0.464,577,927
9037,0.159,0.028,327,1649
9038,0.879,0.316,468,945
9039,0.971,0.63,707,1103
9040,0.586,0.195,669,1891
9041,0.275,0.109,790,1513
9042,0.088,0.868,583,779
9043,0.22,0.629,394,1906
9044,0.912,0.12,624,1413
9045,0.146,0.339,454,843
9046,0.47,0.306,512,1916
9047,0.019,0.144,910,1486
9048,0.081,0.18,890,1778
9049,0.405,0.54,694,1822
9050,0.238,0.926,752,1482
9051,0.962,0.625,30,882
9052,0.016,0.753,606,1522
9053,0.671,0.882,321,924
9054,0.432,0.482,757,1058
9055,0.036,0.454,846,1897
9056,0.343,0.619,269,1994
9057,0.525,0.66,456,1177
9058,0.904,0.813,116,1111
9059,0.93,0.421,953,1413
9060,0.547,0.437,390,699
9061,0.432,0.912,437,1526
9062,0.253,0.846,202,730
9063,0.157,0.641,962,1802
9064,0.706,0.748,246,395
9065,0.834,0.806,39,786
9066,0.685,0.123,808,1244
9067,0.808,0.006,958,1547
9068,0.893,0.456,367,1123
9069,0.249,0.589,237,1015
9070,0.248,0.026,422,1147
9071,0.92,0.603,237,532
9072,0.366,0.092,928,1037
9073,0.279,0.596,976,1152
9074,0.427,0.902,209,1059
9075,0.897,0.361,687,972
9076,0.125,0.84,706,837
9077,0.574,0.87,778,1756
9078,0.981,0.762,23,1831
9079,0.486,0.303,649,1076
9080,0.527,0.78,61,1100
9081,0.92,0.073,165,647
9082,0.818,0.035,803,1765
9083,0.817,0.317,441,503
9084,0.997,0.186,212,1825
9085,0.49,0.42,825,1794
9086,0.811,0.92,265,1690
9087,0.876,0.711,607,1366
9088,0.004,0.904,982,1689
9089,0.707,0.583,127,1358
9090,0.917,0.056,807,1661
9091,0.967,0.963,126,1959
9092,0.3,0.831,53,81
9093,0.673,0.46,91,1976
9094,0.226,0.97,135,445
9095,0.705,0.627,475,1658
9096,0.5,0.82,981,1688
9097,0.251,0.212,407,1041
9098,0.928,0.838,164,1512
9099,0.908,0.959,569,783
9100,0.758,0.043,338,1089
9101,0.955,0.598,722,1670
9102,0.164,0.997,537,1999
9103,0.095,0.878,446,1893
9104,0.681,0.461,345,576
9105,0.003,0.839,24,1184
9106,0.729,0.111,52,140
9107,0.327,0.87,318,564
9108,0.935,0.964,387,490
9109,0.638,0.632,889,1668
9110,0.487,0.02,160,170
9111,0.218,0.421,891,1034
9112,0.67,0.603,283,775
9113,0.438,0.029,466,899
9114,0.496,0.713,823,1353
9115,0.047,0.47,122,1437
9116,0.466,0.748,393,1243
9117,0.463,0.82,992,1233
9118,0.557,0.585,31,165
9119,0.62,0.053,187,1587
9120,0.222,0.93,805,1459
9121,0.524,0.623,299,1553
9122,0.705,0.6,871,872
9123,0.471,0.317,147,597
9124,0.518,0.141,999,1130
9125,0.093,0.919,168,1127
9126,0.743,0.864,411,987
9127,0.169,0.416,251,823
9128,0.533,0.577,611,1100
9129,0.397,0.674,980,1138
9130,0.65,0.188,309,1536
9131,0.049,0.855,57,1589
9132,0.256,0.205,667,1531
9133,0.312,0.373,591,1067
9134,0.394,0.794,769,1881
9135,0.315,0.901,956,1227
9136,0.775,0.332,698,766
9137,0.941,0.856,670,854
9138,0.576,0.473,119,331
9139,0.869,0.412,837,1660
9140,0.764,0.265,415,1975
9141,0.157,0.652,257,1294
9142,0.369,0.822,727,902
9143,0.104,0.852,581,1522
9144,0.496,0.197,694,1655
9145,0.498,0.779,712,902
9146,0.597,0.068,980,1679
9147,0.108,0.954,263,1291
9148,0.89,0.513,957,1120
9149,0.704,0.503,144,988
9150,0.579,0.695,378,1967
9151,0.971,0.057,520,1785
9152,0.785,0.133,411,1820
9153,0.895,0.888,719,1692
9154,0.595,0.12,778,1022
9155,0.696,0.476,638,1367
9156,0.178,0.155,462,1775
9157,0.577,0.041,748,848
9158,0.402,0.542,178,1431
9159,0.661,0.701,635,1114
9160,0.32,0.438,389,1004
9161,0.068,0.522,960,1238
9162,0.868,0.238,74,681
9163,0.007,0.361,264,1462
9164,0.466,0.375,230,1173
9165,0.754,0.319,973,1268
9166,0.943,0.359,339,570
9167,0.387,0.946,400,1654
9168,0.542,0.156,99,1222
9169,0.813,0.684,608,1114
9170,0.527,0.732,209,614
9171,0.194,0.084,668,1954
9172,0.347,0.388,241,1408
9173,0.756,0.927,196,669
9174,0.151,0.087,675,1668
9175,0.453,0.795,659,1176
9176,0.125,0.214,244,1221
9177,0.674,0.205,967,1307
9178,0.745,0.128,80,476
9179,0.123,0.878,872,1517
9180,0.798,0.512,933,1608
9181,0.655,0.023,175,1729
9182,0.826,0.975,798,1720
9183,0.844,0.105,854,1121
9184,0.903,0.734,353,758
9185,0.635,0.651,261,819
9186,0.412,0.583,223,505
9187,0.27,0.184,874,1750
9188,0.461,0.521,804,1315
9189,0.436,0.123,98,414
9190,0.784,0.132,558,1064
9191,0.568,0.358,853,1623
9192,0.896,0.932,436,765
9193,0.971,0.403,709,1863
9194,0.633,0.168,684,1461
9195,0.527,0.113,642,700
9196,0.801,0.213,116,442
9197,0.466,0.407,227,590
9198,0.526,0.472,633,1479
9199,0.096,0.588,900,1606
9200,0.747,0.959,460,560
9201,0.895,0.431,598,942
9202,0.455,0.72,801,1937
9203,0.756,0.703,570,1749
9204,0.889,0.065,262,1570
9205,0.922,0.394,582,1031
9206,0.856,0.895,963,1138
9207,0.859,0.633,976,995
9208,0.111,0.693,248,1898
9209,0.029,0.861,104,1829
9210,0.603,0.946,680,1298
9211,0.329,0.859,265,1168
9212,0.851,0.453,329,615
9213,0.945,0.142,468,1466
9214,0.017,0.735,321,903
9215,0.499,0.607,492,1514
9216,0.496,0.365,710,830
9217,0.878,0.382,384,1746
9218,0.186,0.401,957,1145
9219,0.151,0.427,383,1799
9220,0.631,0.528,283,333
9221,0.012,0.869,594,1240
9222,0.457,0.96,488,1736
9223,0.944,0.742,62,836
9224,0.87,0.94,493,1176
9225,0.658,0.336,469,1456
9226,0.75,0.235,464,831
9227,0.835,0.714,162,1944
9228,0.718,0.339,85,741
9229,0.705,0.807,360,1320
9230,0.458,0.89,395,1776
9231,0.571,0.33,133,707
9232,0.792,0.637,662,1772
9233,0.953,0.146,930,1648
9234,0.107,0.882,120,1307
9235,0.574,0.824,721,1064
9236,0.596,0.765,292,1274
9237,0.158,0.283,483,1777
9238,0.454,0.575,798,1045
9239,0.369,0.417,119,834
9240,0.555,0.961,944,1601
9241,0.3,0.375,921,1310
9242,0.636,0.206,537,1577
9243,0.621,0.655,82,1870
9244,0.653,0.781,152,1335
9245,0.181,0.625,88,1921
9246,0.971,0.849,610,1810
9247,0.595,0.03,5,308
9248,0.197,0.255,937,1324
9249,0.83,0.644,497,846
9250,0.421,0.957,748,1366
9251,0.797,0.606,53,520
9252,0.46,0.716,514,1412
9253,0.077,0.221,566,1083
9254,0.794,0.919,679,1866
9255,0.906,0.967,655,780
9256,0.046,0.719,144,1884
9257,0.838,0.97,773,1814
9258,0.458,0.635,3,756
9259,0.572,0.574,571,1671
9260,0.765,0.402,585,1411
9261,0.926,0.091,98,1423
9262,0.92,0.588,880,1613
9263,0.126,0.309,684,1450
9264,0.69,0.806,880,969
9265,0.476,0.229,917,1273
9266,0.73,0.595,962,1229
9267,0.742,0.078,33,596
9268,0.265,0.03,762,1644
9269,0.299,0.407,722,1165
9270,0.938,0.68,464,1797
9271,0.953,0.411,203,1906
9272,0.411,0.221,107,440
9273,0.203,0.651,715,1902
9274,0.548,0.169,987,1347
9275,0.094,0.925,915,1448
9276,0.156,0.478,682,803
9277,0.705,0.085,308,1029
9278,0.687,0.35,400,402
9279,0.097,0.414,109,1552
9280,0.739,0.634,801,946
9281,0.845,0.676,170,1775
9282,0.66,0.185,696,1165
9283,0.847,0.773,326,1577
9284,0.014,0.442,923,1014
9285,0.268,0.254,704,1918
9286,0.786,0.783,302,1488
9287,0.808,0.244,514,606
9288,0.588,0.807,781,868
9289,0.17,0.734,809,1252
9290,0.592,0.825,692,898
9291,0.692,0.747,497,1275
9292,0.361,0.775,781,1836
9293,0.06,0.723,813,1217
9294,0.306,0.866,346,1884
9295,0.185,0.292,324,939
9296,0.037,0.374,415,889
9297,0.176,0.324,958,1650
9298,0.549,0.303,224,544
9299,0.001,0.076,873,1047
9300,0.4,0.302,334,1483
9301,0.204,0.4,681,1615
9302,0.707,0.453,323,631
9303,0.076,0.797,737,1932
9304,0.25,0.124,834,1718
9305,0.211,0.552,422,1738
9306,0.386,0.567,53,706
9307,0.955,0.083,894,1560
9308,0.395,0.367,174,1222
9309,0.867,0.346,756,1404
9310,0.532,0.456,551,1992
9311,0.99,0.021,298,747
9312,0.598,0.818,142,1827
9313,0.648,0.253,354,1239
9314,0.136,0.588,752,1213
9315,0.911,0.496,290,1936
9316,0.862,0.757,996,1555
9317,0.671,0.906,20,650
9318,0.415,0.22,952,1161
9319,0.046,0.627,579,649
9320,0.869,0.664,444,455
9321,0.514,0.247,615,1324
9322,0.186,0.385,550,1279
9323,0.83,0.028,930,1153
9324,0.665,0.817,971,1387
9325,0.77,0.557,893,1032
9326,0.628,0.202,4,811
9327,0.634,0.869,771,819
9328,0.048,0.021,520,775
9329,0.817,0.291,345,1278
9330,0.644,0.585,980,1772
9331,0.365,0.061,76,744
9332,0.33,0.104,605,1743
9333,0.741,0.695,566,838
9334,0.461,0.475,177,1642
9335,0.175,0.287,258,1211
9336,0.959,0.366,749,1632
9337,0.065,0.712,722,1582
9338,0.238,0.362,989,1545
9339,0.515,0.181,557,1425
9340,0.915,0.596,412,1041
9341,0.865,0.054,553,1425
9342,0.214,0.695,72,859
9343,0.384,0.722,536,1122
9344,0.539,0.536,208,1032
9345,0.636,0.565,400,530
9346,0.415,0.048,941,1040
9347,0.921,0.203,874,1410
9348,0.933,0.671,940,964
9349,0.135,0.603,862,1054
9350,0.492,0.422,906,1578
9351,0.363,0.771,764,1929
9352,0.068,0.595,203,1679
9353,0.938,0.703,363,1141
9354,0.772,0.299,920,1900
9355,0.937,0.301,425,1328
9356,0.887,0.228,688,1869
9357,0.076,0.415,362,1397
9358,0.841,0.947,233,330
9359,0.082,0.184,213,715
9360,0.578,0.438,47,545
9361,0.617,0.536,782,1849
9362,0.685,0.699,186,671
9363,0.134,0.568,306,1795
9364,0.599,0.093,278,1273
9365,0.197,0.044,673,1171
9366,0.403,0.177,340,1102
9367,0.377,0.893,219,1815
9368,0.079,0.673,986,1504
9369,0.655,0.834,973,1984
9370,0.916,0.68,585,1743
9371,0.491,0.172,568,825
9372,0.205,0.37,254,679
9373,0.247,0.102,493,1814
9374,0.571,0.123,610,1223
9375,0.73,0.198,856,1025
9376,0.13,0.259,649,1902
9377,0.141,0.917,986,1681
9378,0.538,0.355,998,1458
9379,0.242,0.117,372,1468
9380,0.393,0.362,75,1750
9381,0.028,0.224,374,1372
9382,0.106,0.118,706,1944
9383,0.92,0.662,358,562
9384,0.627,0.538,565,932
9385,0.642,0.557,89,95
9386,0.393,0.08,315,1817
9387,0.651,0.218,919,1661
9388,0.044,0.942,745,1166
9389,0.342,0.858,513,1867
9390,0.923,0.892,946,1909
9391,0.666,0.574,180,279
9392,0.368,0.783,788,1249
9393,0.774,0.053,673,1332
9394,0.635,0.819,748,1738
9395,0.02,0.512,341,648
9396,0.458,0.265,749,1951
9397,0.022,0.938,73,1763
9398,0.713,0.942,975,1522
9399,0.205,0.095,897,1598
9400,0.102,0.777,33,1760
9401,0.841,0.669,628,928
9402,0.087,0.111,584,1546
9403,0.711,0.493,395,1057
9404,0.697,0.429,199,488
9405,0.68,0.361,685,1374
9406,0.405,0.572,50,607
9407,0.063,0.691,221,987
9408,0.644,0.016,17,1514
9409,0.932,0.366,568,1420
9410,0.09,0.81,820,1414
9411,0.672,0.564,179,1570
9412,0.837,0.432,592,654
9413,0.146,0.316,950,1579
9414,0.619,0.245,25,529
9415,0.395,0.231,770,1038
9416,0.564,0.542,508,1652
9417,0.42,0.823,823,1426
9418,0.745,0.2,733,992
9419,0.647,0.822,892,1404
9420,0.731,0.053,807,1123
9421,0.187,0.396,788,1978
9422,0.548,0.93,820,972
9423,0.439,0.849,544,1310
9424,0.033,0.958,374,728
9425,0.43,0.202,93,105
9426,0.199,0.402,753,836
9427,0.107,0.479,634,1530
9428,0.59,0.746,746,1432
9429,0.49,0.873,91,1373
9430,0.585,0.533,398,708
9431,0.097,0.655,208,263
9432,0.027,0.45,514,716
9433,0.505,0.108,330,1532
9434,0.614,0.369,215,1895
9435,0.79,0.613,840,1832
9436,0.51,0.142,146,741
9437,0.049,0.835,480,862
9438,0.352,0.821,701,1242
9439,0.454,0.971,814,1397
9440,0.612,0.372,732,1851
9441,0.938,0.138,796,1073
9442,0.427,0.613,188,1105
9443,0.32,0.857,157,621
9444,0.667,0.328,452,1998
9445,0.711,0.539,253,850
9446,0.255,0.696,186,621
9447,0.37,0.893,230,1028
9448,0.493,0.353,432,743
9449,0.669,0.31,943,1578
9450,0.265,0.775,908,1377
9451,0.715,0.205,339,773
9452,0.264,0.221,573,1863
9453,0.094,0.172,784,1310
9454,0.812,0.302,728,1099
9455,0.749,0.439,42,1527
9456,0.624,0.7,815,1681
9457,0.183,0.618,635,1203
9458,0.737,0.739,130,965
9459,0.966,0.341,20,1013
9460,0.592,0.393,616,1758
9461,0.313,0.295,93,701
9462,0.506,0.206,339,592
9463,0.766,0.925,239,1892
9464,0.963,0.834,261,264
9465,0.769,0.771,810,1570
9466,0.384,0.784,396,1067
9467,0.935,0.877,252,636
9468,0.6,0.471,824,1040
9469,0.377,0.853,889,1928
9470,0.738,0.496,958,1150
9471,0.324,0.931,369,1724
9472,0.681,0.4,407,615
9473,0.501,0.789,931,1094
9474,0.99,0.868,307,1819
9475,0.435,0.345,984,1987
9476,0.527,0.331,797,1718
9477,0.812,0.314,629,1307
9478,0.876,0.194,969,1638
9479,0.383,0.832,200,1820
9480,0.094,0.766,382,408
9481,0.311,0.281,697,1417
9482,0.874,0.765,442,1859
9483,0.506,0.407,422,1218
9484,0.309,0.686,230,451
9485,0.571,0.287,212,423
9486,0.616,0.743,93,756
9487,0.884,0.219,786,1786
9488,0.869,0.566,638,1012
9489,0.794,0.892,947,1691
9490,0.041,0.891,406,1324
9491,0.22,0.637,891,1265
9492,0.768,0.056,229,513
9493,0.551,0.609,460,1269
9494,0.762,0.106,509,1946
9495,0.297,0.905,29,1961
9496,0.304,0.617,980,1147
9497,0.167,0.671,414,1599
9498,0.34,0.507,504,748
9499,0.14,0.718,636,1153
9500,0.195,0.624,504,1002
9501,0.165,0.885,177,1665
9502,0.143,0.947,942,1116
9503,0.711,0.238,772,1146
9504,0.189,0.159,100,1406
9505,0.791,0.485,672,1552
9506,0.644,0.865,330,940
9507,0.988,0.498,674,894
9508,0.644,0.697,759,1523
9509,0.82,0.81,106,558
9510,0.672,0.42,830,1936
9511,0.466,0.51,592,1292
9512,0.912,0.787,408,1302
9513,0.571,0.008,483,1773
9514,0.429,0.987,365,884
9515,0.646,0.242,455,1769
9516,0.872,0.481,323,1595
9517,0.423,0.187,988,1592
9518,0.955,0.751,243,1879
9519,0.562,0.679,371,1785
9520,0.925,0.381,702,816
9521,0.707,0.423,800,1969
9522,0.92,0.316,70,647
9523,0.591,0.503,355,1311
9524,0.827,0.715,446,953
9525,0.984,0.652,839,1891
9526,0.552,0.377,695,1608
9527,0.48,0.723,19,450
9528,0.416,0.69,633,728
9529,0.224,0.136,590,1634
9530,0.679,0.513,33,378
9531,0.323,0.624,121,1525
9532,0.991,0.391,852,1808
9533,0.845,0.324,493,985
9534,0.364,0.636,30,308
9535,0.221,0.153,654,1528
9536,0.095,0.549,430,1836
9537,0.168,0.161,669,1154
9538,0.18,0.214,684,795
9539,0.758,0.066,454,502
9540,0.324,0.699,811,1498
9541,0.876,0.655,738,1865
9542,0.957,0.41,710,1694
9543,0.947,0.685,765,887
9544,0.492,0.61,251,1374
9545,0.538,0.544,733,749
9546,0.43,0.684,640,1875
9547,0.944,0.194,28,1229
9548,0.306,0.846,805,1103
9549,0.337,0.622,66,1283
9550,0.134,0.568,433,1868
9551,0.621,0.618,39,1788
9552,0.408,0.789,248,745
9553,0.152,0.218,996,1927
9554,0.116,0.294,753,848
9555,0.214,0.943,187,1762
9556,0.501,0.754,815,1315
9557,0.922,0.212,211,1136
9558,0.134,0.706,711,1728
9559,0.345,0.904,362,768
9560,0.212,0.84,756,1570
9561,0.608,0.409,281,976
9562,0.907,0.11,914,1430
9563,0.009,0.876,154,435
9564,0.912,0.76,609,1948
9565,0.299,0.027,51,1178
9566,0.757,0.231,68,1748
9567,0.681,0.048,865,1206
9568,0.381,0.26,876,1665
9569,0.219,0.981,466,1772
9570,0.788,0.074,64,736
9571,0.655,0.541,231,1997
9572,0.441,0.999,478,1554
9573,0.394,0.122,7,972
9574,0.575,0.773,324,981
9575,0.984,0.737,749,1472
9576,0.558,0.483,135,897
9577,0.637,0.766,254,1901
9578,0.965,0.564,335,1323
9579,0.973,0.233,883,1296
9580,0.606,0.964,715,1765
9581,0.185,0.039,776,1533
9582,0.981,0.475,153,376
9583,0.921,0.519,339,1486
9584,0.682,0.464,719,1479
9585,0.814,0.12,73,1082
9586,0.371,0.578,60,1122
9587,0.537,0.608,60,546
9588,0.335,0.852,498,1445
9589,0.024,0.891,405,604
9590,0.935,0.138,847,1474
9591,0.581,0.859,737,1789
9592,0.9,0.361,944,1075
9593,0.266,0.127,425,1238
9594,0.48,0.432,234,1718
9595,0.801,0.94,585,1718
9596,0.581,0.571,892,1422
9597,0.845,0.365,692,1120
9598,0.55,0.714,142,1090
9599,0.689,0.679,146,968
9600,0.883,0.591,583,1483
9601,0.144,0.921,408,1935
9602,0.312,0.936,231,1122
9603,0.115,0.938,665,1776
9604,0.979,0.366,103,1377
9605,0.71,0.042,716,1699
9606,0.615,0.698,462,1574
9607,0.072,0.438,973,1970
9608,0.23,0.108,511,993
9609,0.052,0.262,124,156
9610,0.57,0.57,991,1696
9611,0.195,0.927,585,1368
9612,0.338,0.475,737,1142
9613,0.753,0.96,806,1035
9614,0.683,0.662,196,1081
9615,0.027,0.373,536,976
9616,0.542,0.874,489,1613
9617,0.892,0.863,811,1731
9618,0.105,0.916,467,1477
9619,0.617,0.494,833,1874
9620,0.317,0.542,897,1419
9621,0.046,0.042,226,1869
9622,0.365,0.939,335,1029
9623,0.11,0.847,608,736
9624,0.795,0.57,894,1163
9625,0.798,0.177,601,1494
9626,0.728,0.283,624,952
9627,0.593,0.101,14,1689
9628,0.504,0.21,838,1987
9629,0.325,0.955,205,1010
9630,0.639,0.482,53,376
9631,0.654,0.435,531,668
9632,0.632,0.281,152,1968
9633,0.334,0.267,274,766
9634,0.672,0.732,548,618
9635,0.754,0.013,623,1970
9636,0.634,0.239,395,559
9637,0.464,0.447,203,597
9638,0.32,0.849,733,1527
9639,0.671,0.163,224,1657
9640,0.453,0.102,512,1477
9641,0.028,0.886,134,189
9642,0.571,0.562,253,1339
9643,0.742,0.488,93,848
9644,0.005,0.813,845,1997
9645,0.909,0.079,410,1533
9646,0.652,0.768,703,1558
9647,0.346,0.873,139,542
9648,0.934,0.99,178,262
9649,0.017,0.783,255,870
9650,0.182,0.883,970,1207
9651,0.351,0.661,850,1797
9652,0.038,0.098,880,1947
9653,0.043,0.003,748,1628
9654,0.265,0.125,964,1769
9655,0.931,0.909,295,307
9656,0.422,0.177,766,1738
9657,0.191,0.373,416,883
9658,0.496,0.972,401,840
9659,0.221,1.0,908,1916
9660,0.762,0.01,91,698
9661,0.273,0.404,442,1009
9662,0.539,0.441,875,1774
9663,0.725,0.941,925,1580
9664,0.302,0.133,390,749
9665,0.691,0.43,879,1037
9666,0.576,0.87,495,1558
9667,0.979,0.477,597,613
9668,0.429,0.015,953,1669
9669,0.394,0.303,102,1280
9670,0.826,0.715,646,1064
9671,0.518,0.363,524,1637
9672,0.775,0.725,580,1359
9673,0.387,0.688,171,1752
9674,0.2,0.139,131,1729
9675,0.05,0.59,246,301
9676,0.624,0.623,529,930
9677,0.789,0.772,733,934
9678,0.634,0.681,146,1208
9679,0.785,0.154,903,1944
9680,0.732,0.49,60,726
9681,0.937,0.406,706,1956
9682,0.114,0.674,922,966
9683,0.859,0.305,479,1864
9684,0.286,0.896,642,1267
9685,0.988,0.367,742,1111
9686,0.02,0.386,20,1319
9687,0.593,0.552,78,1495
9688,0.075,0.753,546,727
9689,0.682,0.854,599,658
9690,0.016,0.213,859,1141
9691,0.145,0.929,331,1365
9692,0.191,0.536,299,1619
9693,0.826,0.824,509,1657
9694,0.015,0.9,997,1175
9695,0.937,0.146,224,1266
9696,0.334,0.558,304,1673
9697,0.112,0.598,823,1963
9698,0.219,0.517,740,1023
9699,0.491,0.507,600,1492
9700,0.912,0.823,181,1856
9701,0.53,0.75,154,953
9702,0.68,0.6,178,2000
9703,0.323,0.237,767,905
9704,0.763,0.365,220,1206
9705,0.774,0.274,877,1811
9706,0.406,0.823,761,1336
9707,0.061,0.33,935,1698
9708,0.432,0.153,964,1930
9709,0.339,0.899,95,1487
9710,0.193,0.885,21,1529
9711,0.607,0.966,58,764
9712,0.302,0.81,711,1190
9713,0.852,0.703,666,1662
9714,0.466,0.868,947,1266
9715,0.504,0.701,36,535
9716,0.397,0.772,298,1425
9717,0.653,0.226,897,1209
9718,0.095,0.087,481,1873
9719,0.112,0.828,591,1083
9720,0.922,0.978,666,1449
9721,0.562,0.492,799,1633
9722,0.321,0.51,234,1006
9723,0.683,0.62,474,1343
9724,0.886,0.705,65,271
9725,0.888,0.232,934,1916
9726,0.289,0.831,189,1930
9727,0.438,0.595,168,1821
9728,0.995,0.651,704,1041
9729,0.272,0.506,36,1997
9730,0.512,0.728,725,1989
9731,0.717,0.258,554,904
9732,0.685,0.948,889,1649
9733,0.648,0.923,499,1568
9734,0.952,0.525,187,1737
9735,0.568,0.156,781,785
9736,0.508,0.578,653,1686
9737,0.76,0.111,171,1311
9738,0.609,0.608,295,1263
9739,0.697,0.73,598,1026
9740,0.583,0.953,312,841
9741,0.609,0.8,774,1069
9742,0.529,0.101,201,263
9743,0.343,0.845,862,1651
9744,0.969,0.999,576,759
9745,0.534,0.225,416,755
9746,0.35,0.187,970,1244
9747,0.052,0.671,748,1093
9748,0.336,0.214,852,1953
9749,0.1,0.55,987,1890
9750,0.025,0.682,168,1071
9751,0.242,0.813,968,1509
9752,0.33,0.595,233,593
9753,0.082,0.727,75,121
9754,0.796,0.68,372,1944
9755,0.327,0.414,50,145
9756,0.643,0.451,572,739
9757,0.407,0.636,534,1447
9758,0.453,0.03,34,1070
9759,0.896,0.689,302,898
9760,0.686,0.214,844,1977
9761,0.36,0.651,725,948
9762,0.601,0.764,116,864
9763,0.922,0.891,182,357
9764,0.232,0.998,541,1139
9765,0.057,0.396,53,1366
9766,0.077,0.967,348,697
9767,0.978,0.928,682,1151
9768,0.686,0.989,806,1202
9769,0.044,0.432,389,931
9770,0.323,0.447,695,914
9771,0.382,0.049,274,1952
9772,0.601,0.484,418,1207
9773,0.282,0.228,488,1852
9774,0.558,0.659,406,1192
9775,0.916,0.185,427,1626
9776,0.859,0.882,483,692
9777,0.058,0.007,520,677
9778,0.966,0.492,595,966
9779,0.674,0.191,709,1662
9780,0.425,0.252,812,1207
9781,0.162,0.253,704,1705
9782,0.823,0.686,663,1786
9783,0.305,0.879,847,1061
9784,0.925,0.506,372,474
9785,0.443,0.125,608,962
9786,0.016,0.824,270,1509
9787,0.236,0.598,510,1960
9788,0.739,0.97,21,1457
9789,0.799,0.077,225,721
9790,0.767,0.789,654,1425
9791,0.281,0.031,870,1705
9792,0.177,0.968,686,1934
9793,0.4,0.176,546,662
9794,0.399,0.864,989,1577
9795,0.344,0.545,615,1757
9796,0.051,0.063,985,1202
9797,0.217,0.704,467,1304
9798,0.686,0.831,989,1718
9799,0.591,0.373,427,755
9800,0.573,0.686,391,1918
9801,0.663,0.29,291,1696
9802,0.592,0.055,292,1024
9803,0.132,0.672,318,696
9804,0.182,0.964,988,1428
9805,0.816,0.386,593,1145
9806,0.449,0.441,827,1491
9807,0.128,0.698,148,408
9808,0.285,0.429,994,1517
9809,0.992,0.329,172,1852
9810,0.802,0.885,113,1766
9811,0.25,0.803,4,1852
9812,0.601,0.394,31,1434
9813,0.399,0.345,492,609
9814,0.674,0.783,409,1552
9815,0.351,0.884,172,500
9816,0.177,0.377,841,1888
9817,0.197,0.547,158,533
9818,0.426,0.78,931,1170
9819,0.681,0.65,423,674
9820,0.714,0.723,81,626
9821,0.133,0.93,561,1833
9822,0.478,0.925,6,456
9823,0.27,0.261,450,1405
9824,0.418,0.945,79,1278
9825,0.176,0.019,262,1426
9826,0.461,0.215,849,1971
9827,0.195,0.902,876,954
9828,0.761,0.521,865,1559
9829,0.417,0.74,181,296
9830,0.256,0.294,407,1193
9831,0.193,0.85,860,1869
9832,0.445,0.37,969,978
9833,0.976,0.799,985,1565
9834,0.977,0.793,572,1814
9835,0.974,0.966,744,1327
9836,0.68,0.615,472,577
